Qty,Item,Price Level,Price Type,Resale Value,Resale Per Ticket,Resale Difference,Resale Date,Seatblock1
1,F02,3,P,$44.95,$44.95,$27.19,9/10/2019,"L:117:NN:9,9"
4,F07,5,FS,$460.00,$115.00,$401.04,10/20/2019,"U:539:M:15,18"
1,F02,5,DPP,$21.00,$21.00,$21.00,9/14/2019,"U:527:X:13,13"
1,F02,5,DPP,$17.00,$17.00,$17.00,9/10/2019,"U:522:Y:2,2"
1,F03,3,R,$15.00,$15.00,-$23.57,9/21/2019,"L:115:O:19,19"
1,F05,4,DPP,$16.99,$16.99,$16.99,11/8/2019,"U:504:N:2,2"
2,F05,5,R,$19.92,$9.96,-$16.94,11/2/2019,"U:524:G:3,4"
2,F04,4,DPP,$29.80,$14.90,$29.80,9/27/2019,"U:512:J:25,26"
1,F04,5,DPP,$13.80,$13.80,$13.80,10/15/2019,"U:517:R:1,1"
1,F07,5,R,$100.00,$100.00,$40.00,11/26/2019,"U:525:E:7,7"
5,F07,5,R,$555.00,$111.00,$462.90,11/4/2019,"U:538:U:1,5"
1,F01,5,SD,$6.00,$6.00,-$8.71,9/6/2019,"U:538:T:23,23"
2,F02,4,R,$60.00,$30.00,$0.00,9/3/2019,"U:537:E:10,11"
3,F02,5,R,$79.68,$26.56,$24.39,9/9/2019,"U:519:F:4,6"
2,F04,1,R,$150.00,$75.00,$42.86,9/11/2019,"L:124:GG:12,13"
3,F02,1,DPP,$310.11,$103.37,$310.11,9/11/2019,"L:126:L:17,19"
1,F01,1,DPP,$21.99,$21.99,$21.99,9/6/2019,"L:122:NN:10,10"
1,F01,1,DPP,$21.99,$21.99,$21.99,9/6/2019,"L:122:NN:11,11"
1,F03,5,R,$7.00,$7.00,-$11.43,9/21/2019,"U:515:Q:4,4"
2,F02,5,DPP,$47.84,$23.92,$47.84,9/14/2019,"U:512:T:20,21"
3,F06,1,DPP,$18.00,$6.00,$18.00,11/22/2019,"L:110:LL:4,6"
1,F01,5,R,$8.00,$8.00,-$10.43,9/6/2019,"U:539:P:6,6"
2,F01,2,G3,$33.64,$16.82,$3.64,8/5/2019,"L:111:L:10,11"
4,F02,1,R,$158.00,$39.50,-$56.28,9/3/2019,"L:104:AAA:11,14"
1,F02,5,DPP,$11.00,$11.00,$11.00,9/14/2019,"U:539:S:3,3"
1,F02,2,SRE,$85.96,$85.96,$38.82,9/14/2019,"L:106:D:15,15"
3,F07,2,R,$596.97,$198.99,$455.49,11/29/2019,"L:125:B:20,22"
1,F02,5,SC,$20.00,$20.00,$20.00,9/14/2019,"U:517:Z:4,4"
4,F02,2,R,$352.24,$88.06,$163.68,9/10/2019,"L:129:C:1,4"
4,F07,1,R,$980.00,$245.00,$771.36,11/22/2019,"L:106:S:14,17"
2,F05,2,R,$167.98,$83.99,$73.70,8/23/2019,"L:125:A:19,20"
1,F01,5,R,$6.00,$6.00,-$12.43,9/5/2019,"U:525:S:13,13"
1,F03,5,R,$9.50,$9.50,-$8.93,9/18/2019,"U:520:L:6,6"
2,F03,4,DPP,$19.98,$9.99,$19.98,9/17/2019,"U:513:H:13,14"
2,F05,2,DPP,$35.90,$17.95,$35.90,11/8/2019,"L:111:SS:9,10"
2,F06,4,R,$14.00,$7.00,-$48.86,11/20/2019,"U:504:G:8,9"
2,F07,1,R,$498.00,$249.00,$390.84,10/27/2019,"L:127:T:20,21"
2,F07,4,R,$300.00,$150.00,$180.00,11/19/2019,"L:130:W:7,8"
1,F04,1,R,$43.00,$43.00,-$17.00,10/16/2019,"L:123:M:13,13"
1,F04,5,FS,$18.00,$18.00,$3.29,10/19/2019,"U:522:K:13,13"
1,F03,2,R,$20.80,$20.80,-$26.34,9/21/2019,"L:121:B:6,6"
5,F02,3,P,$190.00,$38.00,$101.20,8/29/2019,"L:114:N:1,5"
3,F02,3,P,$119.85,$39.95,$66.57,9/6/2019,"L:117:GG:16,18"
2,F01,1,R,$66.00,$33.00,-$38.28,9/4/2019,"L:126:H:17,18"
2,F06,1,R,$50.00,$25.00,-$57.14,11/14/2019,"L:123:JJ:15,16"
2,F06,1,R,$48.00,$24.00,-$56.28,9/16/2019,"L:123:T:5,6"
1,F07,1,R,$245.00,$245.00,$192.84,11/28/2019,"L:107:S:17,17"
4,F07,1,R,$960.00,$240.00,$751.36,11/19/2019,"L:109:S:1,4"
5,F02,3,G3,$240.00,$48.00,$115.00,9/10/2019,"L:112:M:1,5"
4,F05,3,YA,$84.00,$21.00,-$39.44,11/8/2019,"L:120:R:9,12"
4,F02,5,P,$115.96,$28.99,$35.96,9/11/2019,"U:519:M:13,16"
5,F02,5,R,$174.90,$34.98,$89.90,9/6/2019,"U:528:P:4,8"
2,F07,5,R,$249.80,$124.90,$212.96,11/12/2019,"U:511:N:15,16"
2,F03,1,R,$80.00,$40.00,-$24.28,9/19/2019,"L:124:M:1,2"
2,F03,4,DPP,$19.98,$9.99,$19.98,9/19/2019,"U:511:H:7,8"
2,F01,1,R,$50.00,$25.00,-$57.14,9/6/2019,"L:107:AA:17,18"
6,F03,1,DPP,$122.34,$20.39,$122.34,9/9/2019,"U:506:P:20,25"
2,F03,2,R,$30.00,$15.00,-$67.14,9/19/2019,"L:121:U:20,21"
4,F02,2,R,$180.00,$45.00,-$8.56,9/13/2019,"L:121:F:5,8"
3,F03,5,R,$35.64,$11.88,-$15.36,9/17/2019,"U:527:M:11,13"
4,F02,5,DPP,$123.60,$30.90,$123.60,9/6/2019,"U:511:X:7,10"
4,F03,1,DPP,$72.36,$18.09,$72.36,9/16/2019,"U:532:N:6,9"
2,F02,3,P,$84.00,$42.00,$48.48,9/9/2019,"L:116:KK:13,14"
2,F01,5,R,$14.00,$7.00,-$20.00,9/5/2019,"U:519:E:5,6"
2,F07,1,R,$360.00,$180.00,$255.68,11/29/2019,"L:124:M:10,11"
2,F04,3,G3,$64.00,$32.00,$14.00,10/18/2019,"L:115:EE:18,19"
2,F02,2,R,$90.00,$45.00,-$20.00,8/31/2019,"L:129:W:1,2"
3,F02,5,R,$67.02,$22.34,$16.02,8/27/2019,"U:537:O:15,17"
2,F03,1,R,$44.00,$22.00,-$60.28,9/19/2019,"L:127:QQ:20,21"
1,F01,1,R,$24.00,$24.00,-$28.14,9/5/2019,"L:108:T:23,23"
3,F05,1,DPP,$70.47,$23.49,$70.47,11/8/2019,"L:122:NN:13,15"
2,F03,1,R,$80.00,$40.00,-$24.28,9/10/2019,"L:125:T:16,17"
6,F04,5,R,$102.00,$17.00,-$8.58,10/18/2019,"U:538:U:6,11"
3,F06,2,R,$81.00,$27.00,-$60.42,11/11/2019,"L:107:C:3,5"
1,F01,5,R,$7.00,$7.00,-$10.00,9/5/2019,"U:515:G:7,7"
2,F03,3,DPP,$19.98,$9.99,$19.98,9/21/2019,"L:117:U:12,13"
1,F01,5,R,$6.00,$6.00,-$12.43,9/6/2019,"U:537:W:1,1"
2,F05,2,FS,$33.56,$16.78,-$41.86,11/9/2019,"L:129:K:1,2"
1,F07,5,R,$103.00,$103.00,$43.00,11/20/2019,"U:521:U:5,5"
2,F02,1,DPP,$144.36,$72.18,$144.36,9/9/2019,"L:123:L:5,6"
2,F07,3,R,$320.00,$160.00,$244.26,10/14/2019,"L:116:M:1,2"
2,F02,5,DPP,$40.26,$20.13,$40.26,8/31/2019,"U:513:W:18,19"
2,F03,5,R,$22.00,$11.00,-$13.43,9/19/2019,"U:511:R:19,20"
2,F04,5,R,$17.08,$8.54,-$19.78,8/31/2019,"U:513:S:7,8"
1,F06,5,R,$6.00,$6.00,-$12.43,11/17/2019,"U:512:O:9,9"
2,F03,1,FS,$136.00,$68.00,$50.28,9/19/2019,"L:125:CC:13,14"
4,F05,2,DPP,$67.88,$16.97,$67.88,11/8/2019,"L:111:E:10,13"
2,F02,1,R,$120.00,$60.00,$15.72,8/30/2019,"L:127:QQ:20,21"
2,F04,2,YA,$250.00,$125.00,$174.58,9/22/2019,"L:124:D:1,2"
2,F06,5,R,$13.00,$6.50,-$23.86,11/20/2019,"U:511:S:19,20"
2,F03,3,R,$43.98,$21.99,-$30.30,9/16/2019,"L:112:OO:24,25"
2,F07,2,R,$395.20,$197.60,$235.20,8/1/2019,"L:121:G:16,17"
3,F03,3,DPP,$38.94,$12.98,$38.94,9/19/2019,"L:117:Q:7,9"
2,F07,5,R,$208.00,$104.00,$88.00,11/22/2019,"U:524:Y:10,11"
4,F02,1,R,$472.00,$118.00,$263.44,8/30/2019,"L:108:AA:17,20"
2,F01,4,FS,$20.00,$10.00,-$30.28,9/5/2019,"L:130:X:17,18"
6,F06,1,R,$150.00,$25.00,-$162.84,11/11/2019,"L:124:H:17,22"
1,F02,5,DPP,$14.00,$14.00,$14.00,9/13/2019,"U:518:X:18,18"
1,F02,2,G3,$34.08,$34.08,$9.08,9/14/2019,"U:506:Z:10,10"
4,F07,3,R,$600.00,$150.00,$320.00,11/27/2019,"L:115:V:9,12"
1,F01,1,DPP,$19.00,$19.00,$19.00,8/11/2019,"U:507:R:6,6"
1,F02,4,P,$27.50,$27.50,$9.74,8/11/2019,"U:510:L:10,10"
4,F07,1,SRE,$800.00,$200.00,$591.36,11/19/2019,"L:108:AA:9,12"
1,F04,5,DPP,$16.99,$16.99,$16.99,10/18/2019,"U:515:X:7,7"
4,F04,5,R,$70.60,$17.65,$2.60,10/16/2019,"U:519:E:16,19"
1,F04,4,PDI,$20.03,$20.03,$10.03,10/18/2019,"L:131:EE:9,9"
2,F07,5,SD,$244.00,$122.00,$214.52,11/29/2019,"U:539:M:5,6"
2,F02,5,SC,$50.00,$25.00,$50.00,9/14/2019,"U:523:Z:4,5"
1,F05,1,R,$30.00,$30.00,-$22.14,11/8/2019,"L:128:MM:23,23"
1,F02,2,R,$221.22,$221.22,$174.08,8/11/2019,"L:125:E:7,7"
1,F02,2,R,$221.22,$221.22,$174.08,8/11/2019,"L:125:E:8,8"
1,F02,2,R,$221.22,$221.22,$174.08,8/11/2019,"L:125:E:9,9"
2,F04,1,PDI,$86.00,$43.00,$16.00,10/17/2019,"L:128:PP:10,11"
5,F04,1,DPP,$134.90,$26.98,$134.90,10/19/2019,"U:508:L:30,34"
3,F01,1,DPP,$44.88,$14.96,$44.88,9/6/2019,"L:128:DD:10,12"
1,F01,5,R,$6.00,$6.00,-$12.43,9/6/2019,"U:537:W:2,2"
2,F02,2,R,$98.00,$49.00,-$12.00,9/14/2019,"L:129:N:22,23"
1,F02,5,SV,$25.00,$25.00,-$20.00,9/14/2019,"U:518:R:17,17"
4,F01,1,R,$100.00,$25.00,-$108.56,9/4/2019,"L:107:W:1,4"
2,F04,1,R,$300.00,$150.00,$195.72,9/21/2019,"L:125:L:20,21"
3,F05,3,DPP,$44.82,$14.94,$44.82,11/8/2019,"L:117:V:14,16"
1,F07,5,FS,$115.00,$115.00,$100.26,10/9/2019,"U:528:T:25,25"
4,F01,1,DPP,$43.96,$10.99,$43.96,9/3/2019,"L:109:R:12,15"
2,F02,5,R,$50.00,$25.00,$16.00,9/8/2019,"U:520:L:27,28"
1,F05,5,R,$25.53,$25.53,$8.53,11/7/2019,"U:512:P:11,11"
1,F05,5,R,$12.00,$12.00,-$5.00,11/8/2019,"U:518:G:9,9"
2,F07,5,YA,$100.00,$50.00,$70.52,8/21/2019,"U:519:D:1,2"
3,F02,5,R,$124.02,$41.34,$73.02,9/10/2019,"U:528:P:9,11"
3,F01,1,R,$69.00,$23.00,-$87.42,9/5/2019,"L:107:QQ:23,25"
1,F05,2,DPP,$15.99,$15.99,$15.99,11/8/2019,"L:111:QQ:19,19"
2,F03,5,R,$18.00,$9.00,-$18.86,9/16/2019,"U:512:N:11,12"
2,F03,1,R,$40.00,$20.00,-$64.28,9/12/2019,"L:127:L:4,5"
3,F02,5,DPP,$42.00,$14.00,$42.00,9/13/2019,"U:518:X:6,8"
6,F01,1,DPP,$48.00,$8.00,$48.00,9/1/2019,"L:110:NN:2,7"
4,F02,5,R,$114.24,$28.56,$40.52,9/12/2019,"U:528:Q:18,21"
2,F02,5,R,$60.00,$30.00,$23.14,9/14/2019,"U:538:U:4,5"
4,F02,5,DPP,$87.92,$21.98,$87.92,9/14/2019,"U:526:V:3,6"
1,F01,1,R,$25.00,$25.00,-$27.14,9/5/2019,"L:124:BBB:25,25"
3,F05,2,DPP,$64.14,$21.38,$64.14,11/8/2019,"L:111:C:3,5"
1,F07,3,SS,$159.00,$159.00,$89.00,11/27/2019,"L:115:H:14,14"
2,F02,3,P,$77.60,$38.80,$42.08,9/7/2019,"L:115:CC:12,13"
1,F02,5,DPP,$24.81,$24.81,$24.81,9/14/2019,"U:512:V:19,19"
1,F02,5,DPP,$17.99,$17.99,$17.99,9/13/2019,"U:516:Z:13,13"
2,F05,1,DPP,$39.48,$19.74,$39.48,11/6/2019,"L:110:X:15,16"
1,F04,5,R,$17.00,$17.00,-$1.43,10/18/2019,"U:529:W:1,1"
2,F04,5,R,$22.00,$11.00,-$14.86,10/5/2019,"U:514:P:5,6"
2,F01,1,R,$50.00,$25.00,-$54.28,9/5/2019,"L:127:V:6,7"
2,F07,1,R,$320.00,$160.00,$160.00,11/24/2019,"L:109:UU:9,10"
2,F04,5,R,$33.80,$16.90,-$3.06,10/12/2019,"U:529:S:5,6"
1,F02,5,DPP,$27.57,$27.57,$27.57,9/14/2019,"U:512:U:1,1"
1,F06,3,R,$6.00,$6.00,-$31.14,11/23/2019,"L:118:G:5,5"
1,F01,1,DPP,$8.00,$8.00,$8.00,9/1/2019,"L:110:Z:9,9"
2,F06,1,R,$24.00,$12.00,-$80.28,11/21/2019,"L:122:P:1,2"
2,F06,1,R,$14.00,$7.00,-$93.14,11/23/2019,"L:127:GG:20,21"
2,F07,5,R,$220.00,$110.00,$100.00,10/7/2019,"U:520:O:2,3"
1,F05,3,R,$20.00,$20.00,-$17.14,11/8/2019,"L:116:KK:17,17"
2,F03,1,R,$40.00,$20.00,-$64.28,9/21/2019,"L:107:PP:24,25"
2,F05,1,DPP,$41.98,$20.99,$41.98,11/7/2019,"L:128:S:18,19"
3,F07,2,R,$597.00,$199.00,$357.00,11/22/2019,"L:111:C:12,14"
4,F05,5,R,$78.00,$19.50,$4.28,11/7/2019,"U:529:V:7,10"
2,F03,1,R,$32.00,$16.00,-$72.28,9/21/2019,"L:109:XX:20,21"
1,F06,2,R,$53.70,$53.70,$5.13,10/22/2019,"L:124:B:9,9"
2,F06,2,R,$77.98,$38.99,-$16.30,10/21/2019,"L:125:C:9,10"
1,F03,3,DPP,$13.97,$13.97,$13.97,9/19/2019,"L:117:NN:3,3"
6,F07,1,R,"$1,500.00",$250.00,"$1,020.00",9/17/2019,"L:128:O:10,15"
2,F01,5,R,$12.38,$6.19,-$24.48,9/2/2019,"U:511:R:5,6"
4,F05,4,DPP,$63.56,$15.89,$63.56,10/22/2019,"U:513:H:1,4"
6,F01,1,DPP,$83.88,$13.98,$83.88,9/3/2019,"L:109:U:5,10"
1,F02,5,P,$28.99,$28.99,$8.99,9/14/2019,"U:515:V:10,10"
1,F01,5,R,$7.00,$7.00,-$10.00,9/3/2019,"U:528:N:14,14"
4,F05,1,PDI,$92.00,$23.00,-$12.00,11/7/2019,"L:110:W:9,12"
2,F02,5,R,$50.00,$25.00,$13.14,9/14/2019,"U:525:H:2,3"
2,F03,2,YA,$46.40,$23.20,-$31.32,9/20/2019,"L:122:C:17,18"
1,F01,3,DPP,$9.99,$9.99,$9.99,9/5/2019,"L:117:Q:13,13"
2,F03,1,R,$40.00,$20.00,-$67.14,9/16/2019,"L:128:YY:1,2"
2,F01,5,R,$12.00,$6.00,-$24.86,9/6/2019,"U:512:R:7,8"
1,F05,4,DPP,$14.99,$14.99,$14.99,11/8/2019,"U:504:N:12,12"
2,F02,4,P,$66.00,$33.00,$30.48,8/20/2019,"U:504:T:11,12"
2,F03,2,R,$80.00,$40.00,-$14.28,9/19/2019,"L:106:C:1,2"
3,F07,3,R,$438.00,$146.00,$228.00,11/7/2019,"L:114:Y:27,29"
1,F07,3,R,$146.00,$146.00,$76.00,11/7/2019,"L:114:Y:30,30"
1,F07,5,R,$99.00,$99.00,$39.00,11/22/2019,"U:520:Y:20,20"
1,F07,5,R,$99.00,$99.00,$39.00,11/22/2019,"U:520:Y:21,21"
1,F07,5,R,$99.00,$99.00,$39.00,11/22/2019,"U:520:Y:22,22"
1,F07,5,R,$99.00,$99.00,$39.00,11/22/2019,"U:520:Y:23,23"
1,F07,5,R,$178.00,$178.00,$118.00,11/29/2019,"U:513:L:4,4"
3,F04,1,DPP,$145.74,$48.58,$145.74,10/18/2019,"L:107:BB:12,14"
1,F07,5,YA,$120.00,$120.00,$105.26,10/11/2019,"U:511:N:3,3"
1,F06,5,R,$6.00,$6.00,-$12.43,11/21/2019,"U:529:M:15,15"
3,F04,1,DPP,$80.94,$26.98,$80.94,10/19/2019,"U:508:L:26,28"
1,F02,5,V,$22.00,$22.00,-$23.00,9/14/2019,"U:519:Q:30,30"
2,F03,2,R,$64.48,$32.24,-$29.80,9/11/2019,"L:106:C:5,6"
2,F05,2,R,$97.40,$48.70,$3.12,11/1/2019,"L:123:E:13,14"
12,F02,5,R,$250.56,$20.88,$29.40,9/12/2019,"U:513:R:1,12"
1,F05,5,R,$15.00,$15.00,-$3.43,11/5/2019,"U:528:O:16,16"
2,F01,5,R,$12.00,$6.00,-$24.86,9/6/2019,"U:537:W:20,21"
2,F05,2,FS,$27.00,$13.50,-$48.42,11/9/2019,"L:129:O:3,4"
1,F02,3,V,$56.94,$56.94,$11.94,9/10/2019,"L:113:QQ:13,13"
2,F02,5,DPP,$35.98,$17.99,$35.98,9/14/2019,"U:525:X:10,11"
2,F03,5,R,$18.50,$9.25,-$18.36,9/20/2019,"U:525:Q:15,16"
2,F03,5,R,$12.00,$6.00,-$24.86,9/21/2019,"U:529:W:5,6"
2,F06,1,R,$24.00,$12.00,-$83.14,11/23/2019,"L:125:DD:23,24"
4,F07,2,R,$792.00,$198.00,$472.00,11/9/2019,"L:129:N:3,6"
2,F06,1,R,$12.00,$6.00,-$92.28,11/22/2019,"L:122:N:14,15"
2,F07,5,FS,$230.00,$115.00,$200.52,10/11/2019,"U:528:T:26,27"
5,F05,5,R,$44.00,$8.80,-$48.15,10/30/2019,"U:521:K:23,27"
2,F02,1,DPP,$78.00,$39.00,$78.00,8/9/2019,"L:110:NN:9,10"
1,F04,5,R,$8.00,$8.00,-$9.00,10/17/2019,"U:525:M:15,15"
4,F04,1,R,$260.00,$65.00,$51.44,8/15/2019,"L:123:T:5,8"
2,F02,2,P,$81.78,$40.89,$46.26,8/4/2019,"U:535:O:3,4"
2,F07,1,R,$506.00,$253.00,$401.68,11/27/2019,"L:107:M:14,15"
2,F02,1,R,$130.00,$65.00,$76.43,9/14/2019,"L:107:BB:10,11"
1,F02,5,DPP,$14.00,$14.00,$14.00,9/14/2019,"U:539:U:7,7"
4,F02,2,R,$380.16,$95.04,$191.60,7/29/2019,"L:107:A:5,8"
2,F07,5,R,$204.00,$102.00,$84.00,11/25/2019,"U:527:R:11,12"
2,F03,2,YA,$50.00,$25.00,-$25.42,9/21/2019,"L:124:D:1,2"
1,F05,5,R,$13.00,$13.00,-$30.00,11/4/2019,"U:511:T:7,7"
4,F07,4,R,$564.00,$141.00,$324.00,10/8/2019,"L:131:D:3,6"
4,F02,2,P,$120.00,$30.00,$48.96,9/14/2019,"U:508:V:21,24"
8,F02,5,DPP,$191.92,$23.99,$191.92,9/1/2019,"U:513:V:1,8"
2,F01,1,R,$46.00,$23.00,-$58.28,9/5/2019,"L:106:J:11,12"
2,F03,2,R,$66.00,$33.00,-$28.28,9/21/2019,"L:106:C:3,4"
5,F07,5,R,$560.00,$112.00,$260.00,10/14/2019,"U:521:W:10,14"
2,F06,1,R,$12.00,$6.00,-$92.28,11/22/2019,"L:108:X:4,5"
4,F02,2,P,$142.20,$35.55,$71.16,9/7/2019,"U:535:O:5,8"
2,F02,4,P,$79.98,$39.99,$44.46,9/9/2019,"U:510:P:10,11"
10,F02,3,V,$597.90,$59.79,$147.90,9/10/2019,"L:113:NN:11,20"
1,F02,5,SC,$21.00,$21.00,$21.00,9/14/2019,"U:514:T:17,17"
3,F03,5,GS,$18.00,$6.00,-$26.13,9/9/2019,"U:529:T:6,8"
1,F02,5,DPP,$26.24,$26.24,$26.24,9/8/2019,"U:514:W:5,5"
1,F05,5,FS,$11.00,$11.00,-$3.71,11/3/2019,"U:513:P:23,23"
3,F04,2,G3,$150.00,$50.00,$75.00,10/4/2019,"L:121:D:4,6"
2,F02,1,DPP,$105.94,$52.97,$105.94,9/4/2019,"U:507:Q:14,15"
4,F05,1,DPP,$216.00,$54.00,$216.00,9/16/2019,"L:128:OO:14,17"
2,F05,1,DPP,$108.00,$54.00,$108.00,9/30/2019,"L:128:OO:18,19"
4,F03,1,R,$140.00,$35.00,-$68.56,9/16/2019,"L:127:J:5,8"
4,F07,5,FS,$355.96,$88.99,$297.00,9/1/2019,"U:527:O:11,14"
2,F07,1,R,$390.00,$195.00,$230.00,11/22/2019,"L:109:U:12,13"
4,F07,1,R,$704.00,$176.00,$384.00,11/22/2019,"L:109:X:10,13"
7,F02,2,P,$259.00,$37.00,$134.68,9/2/2019,"U:531:W:1,7"
4,F06,1,R,$60.00,$15.00,-$148.56,9/11/2019,"L:122:RR:20,23"
4,F04,4,DPP,$95.60,$23.90,$95.60,9/9/2019,"U:530:S:1,4"
2,F02,2,G3,$63.90,$31.95,$13.90,9/9/2019,"U:534:Y:11,12"
2,F02,2,G3,$63.90,$31.95,$13.90,9/9/2019,"U:534:Y:9,10"
2,F07,5,R,$202.00,$101.00,$82.00,11/18/2019,"U:519:P:15,16"
1,F01,5,R,$6.00,$6.00,-$12.43,9/6/2019,"U:519:H:16,16"
4,F02,2,PDI,$288.00,$72.00,$120.00,9/13/2019,"L:122:E:5,8"
1,F02,5,DPP,$23.99,$23.99,$23.99,9/11/2019,"U:517:Z:1,1"
1,F02,5,DPP,$19.00,$19.00,$19.00,9/12/2019,"U:518:W:4,4"
2,F01,5,R,$12.00,$6.00,-$24.86,9/6/2019,"U:520:L:9,10"
1,F07,5,SR,$97.00,$97.00,$78.58,11/25/2019,"U:537:X:14,14"
5,F02,5,DPP,$99.95,$19.99,$99.95,9/14/2019,"U:528:X:7,11"
2,F04,1,R,$120.00,$60.00,$12.86,9/28/2019,"L:108:X:18,19"
3,F02,2,R,$140.40,$46.80,-$1.02,9/10/2019,"L:111:W:3,5"
2,F01,1,DPP,$18.00,$9.00,$18.00,9/2/2019,"L:122:HH:8,9"
1,F02,2,P,$24.00,$24.00,$6.24,9/11/2019,"U:532:U:7,7"
1,F03,5,R,$10.00,$10.00,-$8.43,9/19/2019,"U:538:V:10,10"
2,F07,1,R,$360.00,$180.00,$255.68,11/28/2019,"L:124:SS:14,15"
1,F07,4,FS,$138.00,$138.00,$112.84,11/28/2019,"U:536:J:13,13"
2,F05,5,R,$22.20,$11.10,-$14.66,8/22/2019,"U:513:S:12,13"
2,F04,1,DPP,$85.60,$42.80,$85.60,10/18/2019,"L:107:HH:24,25"
2,F01,1,R,$50.00,$25.00,-$54.28,9/6/2019,"L:107:PP:24,25"
2,F04,1,DPP,$125.96,$62.98,$125.96,10/18/2019,"L:125:T:9,10"
4,F07,1,R,"$1,312.00",$328.00,"$1,103.36",11/15/2019,"L:125:N:15,18"
1,F03,5,FS,$6.00,$6.00,-$7.57,9/21/2019,"U:512:V:2,2"
2,F04,5,R,$34.00,$17.00,-$2.86,10/18/2019,"U:519:H:18,19"
1,F02,5,DPP,$21.97,$21.97,$21.97,9/14/2019,"U:539:U:2,2"
1,F01,5,R,$6.00,$6.00,-$12.43,9/6/2019,"U:538:U:1,1"
1,F03,3,DPP,$10.99,$10.99,$10.99,9/21/2019,"L:117:V:10,10"
2,F01,1,DPP,$38.00,$19.00,$38.00,9/4/2019,"U:532:S:35,36"
2,F04,4,DPP,$51.78,$25.89,$51.78,10/10/2019,"U:530:Q:10,11"
2,F04,4,DPP,$51.78,$25.89,$51.78,10/10/2019,"U:530:Q:8,9"
6,F05,5,R,$90.00,$15.00,-$20.58,11/3/2019,"U:520:K:16,21"
4,F07,4,R,$580.00,$145.00,$340.00,11/2/2019,"L:130:LL:7,10"
2,F01,2,R,$51.46,$25.73,-$42.82,8/9/2019,"U:533:T:7,8"
4,F03,1,R,$144.00,$36.00,-$70.28,9/17/2019,"L:124:N:3,6"
1,F02,5,DPP,$18.98,$18.98,$18.98,9/12/2019,"U:518:W:2,2"
1,F06,4,FS,$6.00,$6.00,-$19.14,11/22/2019,"L:130:U:5,5"
3,F07,4,R,$346.62,$115.54,$252.36,9/13/2019,"L:130:E:9,11"
2,F01,3,R,$30.00,$15.00,-$44.28,9/5/2019,"L:120:G:4,5"
1,F07,5,R,$100.00,$100.00,$40.00,11/20/2019,"U:525:Y:11,11"
1,F03,5,R,$7.00,$7.00,-$11.43,9/21/2019,"U:537:W:2,2"
2,F03,3,DPP,$25.96,$12.98,$25.96,9/19/2019,"L:117:Q:10,11"
1,F04,1,R,$50.00,$50.00,-$2.14,9/30/2019,"L:128:K:1,1"
1,F03,5,GS,$7.00,$7.00,-$7.71,9/10/2019,"U:528:U:17,17"
1,F03,5,R,$6.30,$6.30,-$12.13,8/28/2019,"U:513:S:8,8"
7,F04,4,DPP,$132.93,$18.99,$132.93,9/17/2019,"U:510:S:9,15"
2,F07,6,SG,$260.00,$130.00,$140.00,11/28/2019,"H:HW:15:8,9"
1,F02,1,R,$80.00,$80.00,$27.86,9/9/2019,"L:107:L:16,16"
1,F05,1,R,$40.00,$40.00,-$12.14,11/4/2019,"L:127:VV:5,5"
1,F05,1,FS,$40.00,$40.00,-$1.71,11/4/2019,"L:127:VV:3,3"
1,F05,1,FS,$40.00,$40.00,-$1.71,11/4/2019,"L:127:VV:4,4"
4,F07,3,R,$568.00,$142.00,$288.00,11/23/2019,"L:115:J:5,8"
8,F02,3,P,$200.00,$25.00,$57.92,8/19/2019,"L:114:T:7,14"
1,F02,1,DPP,$36.97,$36.97,$36.97,9/10/2019,"U:506:N:1,1"
3,F04,4,DPP,$56.97,$18.99,$56.97,10/5/2019,"U:512:H:1,3"
2,F01,4,R,$20.00,$10.00,-$42.86,8/20/2019,"U:504:G:6,7"
2,F01,2,R,$54.40,$27.20,-$39.88,8/23/2019,"L:125:D:21,22"
2,F07,1,R,$380.00,$190.00,$275.68,11/20/2019,"L:126:V:11,12"
2,F04,5,R,$30.00,$15.00,-$20.00,10/18/2019,"U:514:W:17,18"
2,F05,2,R,$60.00,$30.00,-$37.14,11/8/2019,"L:126:A:3,4"
2,F02,1,R,$190.00,$95.00,$85.72,9/13/2019,"L:107:M:12,13"
2,F07,4,R,$308.00,$154.00,$188.00,10/27/2019,"L:130:HH:5,6"
2,F02,5,DPP,$39.98,$19.99,$39.98,9/13/2019,"U:517:Y:21,22"
2,F05,1,R,$48.00,$24.00,-$59.14,11/9/2019,"L:126:VV:19,20"
4,F02,1,G3,$180.00,$45.00,$80.00,8/24/2019,"U:507:P:7,10"
1,F07,5,R,$98.00,$98.00,$38.00,11/8/2019,"U:527:W:21,21"
2,F01,1,R,$47.50,$23.75,-$56.78,8/24/2019,"L:125:N:15,16"
2,F07,3,R,$190.00,$95.00,$115.68,8/19/2019,"L:120:G:6,7"
2,F04,5,R,$48.00,$24.00,$14.00,10/15/2019,"U:529:M:8,9"
1,F03,5,R,$15.75,$15.75,-$1.25,9/20/2019,"U:520:D:22,22"
1,F04,5,SR,$16.00,$16.00,-$2.43,10/17/2019,"U:513:S:1,1"
2,F07,5,SS,$210.00,$105.00,$90.00,10/26/2019,"U:518:N:3,4"
2,F04,1,R,$169.00,$84.50,$64.72,9/19/2019,"L:107:T:12,13"
